REGION,TECHNOLOGY,YEAR,VALUE
ISRAEL,PWR_WTE_Biodigester,2040,1508.6618244472415
ISRAEL,PWR_WTE_Biodigester,2041,1478.4885879582969
ISRAEL,PWR_WTE_Biodigester,2042,1448.9188161991306
ISRAEL,PWR_WTE_Biodigester,2043,1419.940439875148
ISRAEL,PWR_WTE_Biodigester,2044,1391.5416310776452
ISRAEL,PWR_WTE_Biodigester,2045,1363.7107984560923
ISRAEL,PWR_WTE_Biodigester,2046,1336.4365824869703
ISRAEL,PWR_WTE_Biodigester,2047,1309.7078508372308
ISRAEL,PWR_WTE_Biodigester,2048,1283.5136938204864
ISRAEL,PWR_WTE_Biodigester,2049,1257.8434199440767
ISRAEL,PWR_WTE_Biodigester,2050,1232.686551545195
ISRAEL,PWR_Nuclear_SMR,2015,6000.0
ISRAEL,PWR_Nuclear_SMR,2016,5880.0
ISRAEL,PWR_Nuclear_SMR,2017,5762.4
ISRAEL,PWR_Nuclear_SMR,2018,5647.151999999999
ISRAEL,PWR_Nuclear_SMR,2019,5534.208959999999
ISRAEL,PWR_Nuclear_SMR,2020,5423.5247807999995
ISRAEL,PWR_Nuclear_SMR,2021,5315.054285183999
ISRAEL,PWR_Nuclear_SMR,2022,5208.753199480319
ISRAEL,PWR_Nuclear_SMR,2023,5104.578135490713
ISRAEL,PWR_Nuclear_SMR,2024,5002.486572780898
ISRAEL,PWR_Nuclear_SMR,2025,4902.4368413252805
ISRAEL,PWR_Nuclear_SMR,2026,4804.388104498775
ISRAEL,PWR_Nuclear_SMR,2027,4708.300342408799
ISRAEL,PWR_Nuclear_SMR,2028,4614.134335560623
ISRAEL,PWR_Nuclear_SMR,2029,4521.851648849411
ISRAEL,PWR_Nuclear_SMR,2030,4431.4146158724225
ISRAEL,PWR_Nuclear_SMR,2031,4342.786323554974
ISRAEL,PWR_Nuclear_SMR,2032,4255.930597083874
ISRAEL,PWR_Nuclear_SMR,2033,4170.811985142196
ISRAEL,PWR_Nuclear_SMR,2034,4087.395745439352
ISRAEL,PWR_Nuclear_SMR,2035,4005.6478305305654
ISRAEL,PWR_Nuclear_SMR,2036,3925.534873919954
ISRAEL,PWR_Nuclear_SMR,2037,3847.0241764415546
ISRAEL,PWR_Nuclear_SMR,2038,3770.083692912724
ISRAEL,PWR_Nuclear_SMR,2039,3694.6820190544695
ISRAEL,PWR_Nuclear_SMR,2040,3620.78837867338
ISRAEL,PWR_Nuclear_SMR,2041,3548.3726110999123
ISRAEL,PWR_Nuclear_SMR,2042,3477.4051588779134
ISRAEL,PWR_Nuclear_SMR,2043,3407.8570557003554
ISRAEL,PWR_Nuclear_SMR,2044,3339.6999145863483
ISRAEL,PWR_Nuclear_SMR,2045,3272.9059162946214
ISRAEL,PWR_Nuclear_SMR,2046,3207.447797968729
ISRAEL,PWR_Nuclear_SMR,2047,3143.2988420093543
ISRAEL,PWR_Nuclear_SMR,2048,3080.432865169167
ISRAEL,PWR_Nuclear_SMR,2049,3018.824207865784
ISRAEL,PWR_Nuclear_SMR,2050,2958.447723708468
ISRAEL,PWR_Hydrogen_CCGT,2015,1200.0
ISRAEL,PWR_Hydrogen_CCGT,2016,1176.0
ISRAEL,PWR_Hydrogen_CCGT,2017,1152.48
ISRAEL,PWR_Hydrogen_CCGT,2018,1129.4304
ISRAEL,PWR_Hydrogen_CCGT,2019,1106.841792
ISRAEL,PWR_Hydrogen_CCGT,2020,1084.70495616
ISRAEL,PWR_Hydrogen_CCGT,2021,1063.0108570368
ISRAEL,PWR_Hydrogen_CCGT,2022,1041.7506398960638
ISRAEL,PWR_Hydrogen_CCGT,2023,1020.9156270981426
ISRAEL,PWR_Hydrogen_CCGT,2024,1000.4973145561797
ISRAEL,PWR_Hydrogen_CCGT,2025,980.487368265056
ISRAEL,PWR_Hydrogen_CCGT,2026,960.877620899755
ISRAEL,PWR_Hydrogen_CCGT,2027,941.6600684817598
ISRAEL,PWR_Hydrogen_CCGT,2028,922.8268671121245
ISRAEL,PWR_Hydrogen_CCGT,2029,904.370329769882
ISRAEL,PWR_Hydrogen_CCGT,2030,886.2829231744845
ISRAEL,PWR_Hydrogen_CCGT,2031,868.5572647109947
ISRAEL,PWR_Hydrogen_CCGT,2032,851.1861194167748
ISRAEL,PWR_Hydrogen_CCGT,2033,834.1623970284393
ISRAEL,PWR_Hydrogen_CCGT,2034,817.4791490878705
ISRAEL,PWR_Hydrogen_CCGT,2035,801.1295661061131
ISRAEL,PWR_Hydrogen_CCGT,2036,785.1069747839907
ISRAEL,PWR_Hydrogen_CCGT,2037,769.4048352883109
ISRAEL,PWR_Hydrogen_CCGT,2038,754.0167385825448
ISRAEL,PWR_Hydrogen_CCGT,2039,738.9364038108939
ISRAEL,PWR_Hydrogen_CCGT,2040,724.157675734676
ISRAEL,PWR_Hydrogen_CCGT,2041,709.6745222199825
ISRAEL,PWR_Hydrogen_CCGT,2042,695.4810317755827
ISRAEL,PWR_Hydrogen_CCGT,2043,681.5714111400711
ISRAEL,PWR_Hydrogen_CCGT,2044,667.9399829172697
ISRAEL,PWR_Hydrogen_CCGT,2045,654.5811832589243
ISRAEL,PWR_Hydrogen_CCGT,2046,641.4895595937458
ISRAEL,PWR_Hydrogen_CCGT,2047,628.6597684018708
ISRAEL,PWR_Hydrogen_CCGT,2048,616.0865730338335
ISRAEL,PWR_Hydrogen_CCGT,2049,603.7648415731568
ISRAEL,PWR_Hydrogen_CCGT,2050,591.6895447416936
ISRAEL,STO_Battery,2015,400.0
ISRAEL,STO_Battery,2016,392.0
ISRAEL,STO_Battery,2017,384.15999999999997
ISRAEL,STO_Battery,2018,376.47679999999997
ISRAEL,STO_Battery,2019,368.94726399999996
ISRAEL,STO_Battery,2020,361.56831872
ISRAEL,STO_Battery,2021,354.33695234559997
ISRAEL,STO_Battery,2022,347.250213298688
ISRAEL,STO_Battery,2023,340.3052090327142
ISRAEL,STO_Battery,2024,333.49910485205993
ISRAEL,STO_Battery,2025,326.82912275501866
ISRAEL,STO_Battery,2026,320.29254029991836
ISRAEL,STO_Battery,2027,313.88668949391996
ISRAEL,STO_Battery,2028,307.60895570404153
ISRAEL,STO_Battery,2029,301.45677658996067
ISRAEL,STO_Battery,2030,295.4276410581615
ISRAEL,STO_Battery,2031,289.51908823699824
ISRAEL,STO_Battery,2032,283.7287064722583
ISRAEL,STO_Battery,2033,278.0541323428131
ISRAEL,STO_Battery,2034,272.4930496959568
ISRAEL,STO_Battery,2035,267.0431887020377
ISRAEL,STO_Battery,2036,261.7023249279969
ISRAEL,STO_Battery,2037,256.46827842943696
ISRAEL,STO_Battery,2038,251.33891286084827
ISRAEL,STO_Battery,2039,246.3121346036313
ISRAEL,STO_Battery,2040,241.38589191155864
ISRAEL,STO_Battery,2041,236.55817407332748
ISRAEL,STO_Battery,2042,231.8270105918609
ISRAEL,STO_Battery,2043,227.1904703800237
ISRAEL,STO_Battery,2044,222.64666097242323
ISRAEL,STO_Battery,2045,218.19372775297475
ISRAEL,STO_Battery,2046,213.82985319791524
ISRAEL,STO_Battery,2047,209.55325613395695
ISRAEL,STO_Battery,2048,205.36219101127782
ISRAEL,STO_Battery,2049,201.25494719105225
ISRAEL,STO_Battery,2050,197.2298482472312
ISRAEL,STO_Pumped_Hydro,2015,2000.0
ISRAEL,STO_Pumped_Hydro,2016,1960.0
ISRAEL,STO_Pumped_Hydro,2017,1920.7999999999997
ISRAEL,STO_Pumped_Hydro,2018,1882.3839999999998
ISRAEL,STO_Pumped_Hydro,2019,1844.7363199999998
ISRAEL,STO_Pumped_Hydro,2020,1807.8415936
ISRAEL,STO_Pumped_Hydro,2021,1771.6847617279998
ISRAEL,STO_Pumped_Hydro,2022,1736.2510664934398
ISRAEL,STO_Pumped_Hydro,2023,1701.5260451635709
ISRAEL,STO_Pumped_Hydro,2024,1667.4955242602996
ISRAEL,STO_Pumped_Hydro,2025,1634.1456137750934
ISRAEL,STO_Pumped_Hydro,2026,1601.4627014995917
ISRAEL,STO_Pumped_Hydro,2027,1569.4334474695997
ISRAEL,STO_Pumped_Hydro,2028,1538.0447785202075
ISRAEL,STO_Pumped_Hydro,2029,1507.2838829498035
ISRAEL,STO_Pumped_Hydro,2030,1477.1382052908075
ISRAEL,STO_Pumped_Hydro,2031,1447.5954411849912
ISRAEL,STO_Pumped_Hydro,2032,1418.6435323612914
ISRAEL,STO_Pumped_Hydro,2033,1390.2706617140655
ISRAEL,STO_Pumped_Hydro,2034,1362.4652484797841
ISRAEL,STO_Pumped_Hydro,2035,1335.2159435101885
ISRAEL,STO_Pumped_Hydro,2036,1308.5116246399846
ISRAEL,STO_Pumped_Hydro,2037,1282.341392147185
ISRAEL,STO_Pumped_Hydro,2038,1256.6945643042413
ISRAEL,STO_Pumped_Hydro,2039,1231.5606730181564
ISRAEL,STO_Pumped_Hydro,2040,1206.9294595577933
ISRAEL,STO_Pumped_Hydro,2041,1182.7908703666374
ISRAEL,STO_Pumped_Hydro,2042,1159.1350529593046
ISRAEL,STO_Pumped_Hydro,2043,1135.9523519001184
ISRAEL,STO_Pumped_Hydro,2044,1113.233304862116
ISRAEL,STO_Pumped_Hydro,2045,1090.9686387648737
ISRAEL,STO_Pumped_Hydro,2046,1069.1492659895762
ISRAEL,STO_Pumped_Hydro,2047,1047.7662806697847
ISRAEL,STO_Pumped_Hydro,2048,1026.810955056389
ISRAEL,STO_Pumped_Hydro,2049,1006.2747359552612
ISRAEL,STO_Pumped_Hydro,2050,986.149241236156
ISRAEL,H2_Electrolyzer_Green,2015,1000.0
ISRAEL,H2_Electrolyzer_Green,2016,980.0
ISRAEL,H2_Electrolyzer_Green,2017,960.3999999999999
ISRAEL,H2_Electrolyzer_Green,2018,941.1919999999999
ISRAEL,H2_Electrolyzer_Green,2019,922.3681599999999
ISRAEL,H2_Electrolyzer_Green,2020,903.9207968
ISRAEL,H2_Electrolyzer_Green,2021,885.8423808639999
ISRAEL,H2_Electrolyzer_Green,2022,868.1255332467199
ISRAEL,H2_Electrolyzer_Green,2023,850.7630225817854
ISRAEL,H2_Electrolyzer_Green,2024,833.7477621301498
ISRAEL,H2_Electrolyzer_Green,2025,817.0728068875467
ISRAEL,H2_Electrolyzer_Green,2026,800.7313507497959
ISRAEL,H2_Electrolyzer_Green,2027,784.7167237347999
ISRAEL,H2_Electrolyzer_Green,2028,769.0223892601038
ISRAEL,H2_Electrolyzer_Green,2029,753.6419414749017
ISRAEL,H2_Electrolyzer_Green,2030,738.5691026454037
ISRAEL,H2_Electrolyzer_Green,2031,723.7977205924956
ISRAEL,H2_Electrolyzer_Green,2032,709.3217661806457
ISRAEL,H2_Electrolyzer_Green,2033,695.1353308570327
ISRAEL,H2_Electrolyzer_Green,2034,681.2326242398921
ISRAEL,H2_Electrolyzer_Green,2035,667.6079717550942
ISRAEL,H2_Electrolyzer_Green,2036,654.2558123199923
ISRAEL,H2_Electrolyzer_Green,2037,641.1706960735925
ISRAEL,H2_Electrolyzer_Green,2038,628.3472821521207
ISRAEL,H2_Electrolyzer_Green,2039,615.7803365090782
ISRAEL,H2_Electrolyzer_Green,2040,603.4647297788966
ISRAEL,H2_Electrolyzer_Green,2041,591.3954351833187
ISRAEL,H2_Electrolyzer_Green,2042,579.5675264796523
ISRAEL,H2_Electrolyzer_Green,2043,567.9761759500592
ISRAEL,H2_Electrolyzer_Green,2044,556.616652431058
ISRAEL,H2_Electrolyzer_Green,2045,545.4843193824369
ISRAEL,H2_Electrolyzer_Green,2046,534.5746329947881
ISRAEL,H2_Electrolyzer_Green,2047,523.8831403348923
ISRAEL,H2_Electrolyzer_Green,2048,513.4054775281945
ISRAEL,H2_Electrolyzer_Green,2049,503.1373679776306
ISRAEL,H2_Electrolyzer_Green,2050,493.074620618078
ISRAEL,H2_Blue_NatGas_CCS,2015,1500.0
ISRAEL,H2_Blue_NatGas_CCS,2016,1470.0
ISRAEL,H2_Blue_NatGas_CCS,2017,1440.6
ISRAEL,H2_Blue_NatGas_CCS,2018,1411.7879999999998
ISRAEL,H2_Blue_NatGas_CCS,2019,1383.5522399999998
ISRAEL,H2_Blue_NatGas_CCS,2020,1355.8811951999999
ISRAEL,H2_Blue_NatGas_CCS,2021,1328.7635712959998
ISRAEL,H2_Blue_NatGas_CCS,2022,1302.1882998700798
ISRAEL,H2_Blue_NatGas_CCS,2023,1276.1445338726783
ISRAEL,H2_Blue_NatGas_CCS,2024,1250.6216431952246
ISRAEL,H2_Blue_NatGas_CCS,2025,1225.6092103313201
ISRAEL,H2_Blue_NatGas_CCS,2026,1201.0970261246937
ISRAEL,H2_Blue_NatGas_CCS,2027,1177.0750856021998
ISRAEL,H2_Blue_NatGas_CCS,2028,1153.5335838901558
ISRAEL,H2_Blue_NatGas_CCS,2029,1130.4629122123526
ISRAEL,H2_Blue_NatGas_CCS,2030,1107.8536539681056
ISRAEL,H2_Blue_NatGas_CCS,2031,1085.6965808887435
ISRAEL,H2_Blue_NatGas_CCS,2032,1063.9826492709685
ISRAEL,H2_Blue_NatGas_CCS,2033,1042.702996285549
ISRAEL,H2_Blue_NatGas_CCS,2034,1021.848936359838
ISRAEL,H2_Blue_NatGas_CCS,2035,1001.4119576326414
ISRAEL,H2_Blue_NatGas_CCS,2036,981.3837184799885
ISRAEL,H2_Blue_NatGas_CCS,2037,961.7560441103886
ISRAEL,H2_Blue_NatGas_CCS,2038,942.520923228181
ISRAEL,H2_Blue_NatGas_CCS,2039,923.6705047636174
ISRAEL,H2_Blue_NatGas_CCS,2040,905.197094668345
ISRAEL,H2_Blue_NatGas_CCS,2041,887.0931527749781
ISRAEL,H2_Blue_NatGas_CCS,2042,869.3512897194784
ISRAEL,H2_Blue_NatGas_CCS,2043,851.9642639250889
ISRAEL,H2_Blue_NatGas_CCS,2044,834.9249786465871
ISRAEL,H2_Blue_NatGas_CCS,2045,818.2264790736554
ISRAEL,H2_Blue_NatGas_CCS,2046,801.8619494921822
ISRAEL,H2_Blue_NatGas_CCS,2047,785.8247105023386
ISRAEL,H2_Blue_NatGas_CCS,2048,770.1082162922918
ISRAEL,H2_Blue_NatGas_CCS,2049,754.706051966446
ISRAEL,H2_Blue_NatGas_CCS,2050,739.611930927117
ISRAEL,TRA_Car_BEV,2015,35.0
ISRAEL,TRA_Car_BEV,2016,34.3
ISRAEL,TRA_Car_BEV,2017,33.614
ISRAEL,TRA_Car_BEV,2018,32.94172
ISRAEL,TRA_Car_BEV,2019,32.28288559999999
ISRAEL,TRA_Car_BEV,2020,31.637227887999998
ISRAEL,TRA_Car_BEV,2021,31.004483330239996
ISRAEL,TRA_Car_BEV,2022,30.384393663635198
ISRAEL,TRA_Car_BEV,2023,29.77670579036249
ISRAEL,TRA_Car_BEV,2024,29.18117167455524
ISRAEL,TRA_Car_BEV,2025,28.597548241064136
ISRAEL,TRA_Car_BEV,2026,28.025597276242856
ISRAEL,TRA_Car_BEV,2027,27.465085330717994
ISRAEL,TRA_Car_BEV,2028,26.915783624103632
ISRAEL,TRA_Car_BEV,2029,26.37746795162156
ISRAEL,TRA_Car_BEV,2030,25.84991859258913
ISRAEL,TRA_Car_BEV,2031,25.332920220737346
ISRAEL,TRA_Car_BEV,2032,24.8262618163226
ISRAEL,TRA_Car_BEV,2033,24.329736579996144
ISRAEL,TRA_Car_BEV,2034,23.843141848396222
ISRAEL,TRA_Car_BEV,2035,23.366279011428297
ISRAEL,TRA_Car_BEV,2036,22.89895343119973
ISRAEL,TRA_Car_BEV,2037,22.440974362575737
ISRAEL,TRA_Car_BEV,2038,21.99215487532422
ISRAEL,TRA_Car_BEV,2039,21.55231177781774
ISRAEL,TRA_Car_BEV,2040,21.121265542261384
ISRAEL,TRA_Car_BEV,2041,20.698840231416156
ISRAEL,TRA_Car_BEV,2042,20.28486342678783
ISRAEL,TRA_Car_BEV,2043,19.879166158252072
ISRAEL,TRA_Car_BEV,2044,19.481582835087032
ISRAEL,TRA_Car_BEV,2045,19.09195117838529
ISRAEL,TRA_Car_BEV,2046,18.710112154817583
ISRAEL,TRA_Car_BEV,2047,18.33590991172123
ISRAEL,TRA_Car_BEV,2048,17.969191713486808
ISRAEL,TRA_Car_BEV,2049,17.609807879217072
ISRAEL,TRA_Car_BEV,2050,17.25761172163273
ISRAEL,TRA_Car_H2,2015,50.0
ISRAEL,TRA_Car_H2,2016,49.0
ISRAEL,TRA_Car_H2,2017,48.019999999999996
ISRAEL,TRA_Car_H2,2018,47.059599999999996
ISRAEL,TRA_Car_H2,2019,46.118407999999995
ISRAEL,TRA_Car_H2,2020,45.19603984
ISRAEL,TRA_Car_H2,2021,44.292119043199996
ISRAEL,TRA_Car_H2,2022,43.406276662336
ISRAEL,TRA_Car_H2,2023,42.53815112908927
ISRAEL,TRA_Car_H2,2024,41.68738810650749
ISRAEL,TRA_Car_H2,2025,40.85364034437733
ISRAEL,TRA_Car_H2,2026,40.036567537489795
ISRAEL,TRA_Car_H2,2027,39.235836186739995
ISRAEL,TRA_Car_H2,2028,38.45111946300519
ISRAEL,TRA_Car_H2,2029,37.68209707374508
ISRAEL,TRA_Car_H2,2030,36.92845513227019
ISRAEL,TRA_Car_H2,2031,36.18988602962478
ISRAEL,TRA_Car_H2,2032,35.46608830903229
ISRAEL,TRA_Car_H2,2033,34.756766542851636
ISRAEL,TRA_Car_H2,2034,34.0616312119946
ISRAEL,TRA_Car_H2,2035,33.38039858775471
ISRAEL,TRA_Car_H2,2036,32.712790615999616
ISRAEL,TRA_Car_H2,2037,32.05853480367962
ISRAEL,TRA_Car_H2,2038,31.417364107606033
ISRAEL,TRA_Car_H2,2039,30.789016825453913
ISRAEL,TRA_Car_H2,2040,30.17323648894483
ISRAEL,TRA_Car_H2,2041,29.569771759165935
ISRAEL,TRA_Car_H2,2042,28.978376323982612
ISRAEL,TRA_Car_H2,2043,28.398808797502962
ISRAEL,TRA_Car_H2,2044,27.830832621552904
ISRAEL,TRA_Car_H2,2045,27.274215969121844
ISRAEL,TRA_Car_H2,2046,26.728731649739405
ISRAEL,TRA_Car_H2,2047,26.19415701674462
ISRAEL,TRA_Car_H2,2048,25.670273876409727
ISRAEL,TRA_Car_H2,2049,25.15686839888153
ISRAEL,TRA_Car_H2,2050,24.6537310309039
ISRAEL,TRA_Bus_Electric,2015,300.0
ISRAEL,TRA_Bus_Electric,2016,294.0
ISRAEL,TRA_Bus_Electric,2017,288.12
ISRAEL,TRA_Bus_Electric,2018,282.3576
ISRAEL,TRA_Bus_Electric,2019,276.710448
ISRAEL,TRA_Bus_Electric,2020,271.17623904
ISRAEL,TRA_Bus_Electric,2021,265.7527142592
ISRAEL,TRA_Bus_Electric,2022,260.43765997401596
ISRAEL,TRA_Bus_Electric,2023,255.22890677453566
ISRAEL,TRA_Bus_Electric,2024,250.12432863904493
ISRAEL,TRA_Bus_Electric,2025,245.121842066264
ISRAEL,TRA_Bus_Electric,2026,240.21940522493875
ISRAEL,TRA_Bus_Electric,2027,235.41501712043996
ISRAEL,TRA_Bus_Electric,2028,230.70671677803114
ISRAEL,TRA_Bus_Electric,2029,226.0925824424705
ISRAEL,TRA_Bus_Electric,2030,221.57073079362112
ISRAEL,TRA_Bus_Electric,2031,217.13931617774867
ISRAEL,TRA_Bus_Electric,2032,212.7965298541937
ISRAEL,TRA_Bus_Electric,2033,208.54059925710982
ISRAEL,TRA_Bus_Electric,2034,204.36978727196762
ISRAEL,TRA_Bus_Electric,2035,200.28239152652827
ISRAEL,TRA_Bus_Electric,2036,196.27674369599768
ISRAEL,TRA_Bus_Electric,2037,192.35120882207772
ISRAEL,TRA_Bus_Electric,2038,188.5041846456362
ISRAEL,TRA_Bus_Electric,2039,184.73410095272348
ISRAEL,TRA_Bus_Electric,2040,181.039418933669
ISRAEL,TRA_Bus_Electric,2041,177.41863055499562
ISRAEL,TRA_Bus_Electric,2042,173.87025794389567
ISRAEL,TRA_Bus_Electric,2043,170.39285278501777
ISRAEL,TRA_Bus_Electric,2044,166.98499572931743
ISRAEL,TRA_Bus_Electric,2045,163.64529581473107
ISRAEL,TRA_Bus_Electric,2046,160.37238989843644
ISRAEL,TRA_Bus_Electric,2047,157.1649421004677
ISRAEL,TRA_Bus_Electric,2048,154.02164325845837
ISRAEL,TRA_Bus_Electric,2049,150.9412103932892
ISRAEL,TRA_Bus_Electric,2050,147.9223861854234
ISRAEL,TRA_Bus_H2,2015,400.0
ISRAEL,TRA_Bus_H2,2016,392.0
ISRAEL,TRA_Bus_H2,2017,384.15999999999997
ISRAEL,TRA_Bus_H2,2018,376.47679999999997
ISRAEL,TRA_Bus_H2,2019,368.94726399999996
ISRAEL,TRA_Bus_H2,2020,361.56831872
ISRAEL,TRA_Bus_H2,2021,354.33695234559997
ISRAEL,TRA_Bus_H2,2022,347.250213298688
ISRAEL,TRA_Bus_H2,2023,340.3052090327142
ISRAEL,TRA_Bus_H2,2024,333.49910485205993
ISRAEL,TRA_Bus_H2,2025,326.82912275501866
ISRAEL,TRA_Bus_H2,2026,320.29254029991836
ISRAEL,TRA_Bus_H2,2027,313.88668949391996
ISRAEL,TRA_Bus_H2,2028,307.60895570404153
ISRAEL,TRA_Bus_H2,2029,301.45677658996067
ISRAEL,TRA_Bus_H2,2030,295.4276410581615
ISRAEL,TRA_Bus_H2,2031,289.51908823699824
ISRAEL,TRA_Bus_H2,2032,283.7287064722583
ISRAEL,TRA_Bus_H2,2033,278.0541323428131
ISRAEL,TRA_Bus_H2,2034,272.4930496959568
ISRAEL,TRA_Bus_H2,2035,267.0431887020377
ISRAEL,TRA_Bus_H2,2036,261.7023249279969
ISRAEL,TRA_Bus_H2,2037,256.46827842943696
ISRAEL,TRA_Bus_H2,2038,251.33891286084827
ISRAEL,TRA_Bus_H2,2039,246.3121346036313
ISRAEL,TRA_Bus_H2,2040,241.38589191155864
ISRAEL,TRA_Bus_H2,2041,236.55817407332748
ISRAEL,TRA_Bus_H2,2042,231.8270105918609
ISRAEL,TRA_Bus_H2,2043,227.1904703800237
ISRAEL,TRA_Bus_H2,2044,222.64666097242323
ISRAEL,TRA_Bus_H2,2045,218.19372775297475
ISRAEL,TRA_Bus_H2,2046,213.82985319791524
ISRAEL,TRA_Bus_H2,2047,209.55325613395695
ISRAEL,TRA_Bus_H2,2048,205.36219101127782
ISRAEL,TRA_Bus_H2,2049,201.25494719105225
ISRAEL,TRA_Bus_H2,2050,197.2298482472312
ISRAEL,TRA_Truck_Electric,2015,200.0
ISRAEL,TRA_Truck_Electric,2016,196.0
ISRAEL,TRA_Truck_Electric,2017,192.07999999999998
ISRAEL,TRA_Truck_Electric,2018,188.23839999999998
ISRAEL,TRA_Truck_Electric,2019,184.47363199999998
ISRAEL,TRA_Truck_Electric,2020,180.78415936
ISRAEL,TRA_Truck_Electric,2021,177.16847617279998
ISRAEL,TRA_Truck_Electric,2022,173.625106649344
ISRAEL,TRA_Truck_Electric,2023,170.1526045163571
ISRAEL,TRA_Truck_Electric,2024,166.74955242602996
ISRAEL,TRA_Truck_Electric,2025,163.41456137750933
ISRAEL,TRA_Truck_Electric,2026,160.14627014995918
ISRAEL,TRA_Truck_Electric,2027,156.94334474695998
ISRAEL,TRA_Truck_Electric,2028,153.80447785202077
ISRAEL,TRA_Truck_Electric,2029,150.72838829498033
ISRAEL,TRA_Truck_Electric,2030,147.71382052908075
ISRAEL,TRA_Truck_Electric,2031,144.75954411849912
ISRAEL,TRA_Truck_Electric,2032,141.86435323612915
ISRAEL,TRA_Truck_Electric,2033,139.02706617140655
ISRAEL,TRA_Truck_Electric,2034,136.2465248479784
ISRAEL,TRA_Truck_Electric,2035,133.52159435101885
ISRAEL,TRA_Truck_Electric,2036,130.85116246399846
ISRAEL,TRA_Truck_Electric,2037,128.23413921471848
ISRAEL,TRA_Truck_Electric,2038,125.66945643042413
ISRAEL,TRA_Truck_Electric,2039,123.15606730181565
ISRAEL,TRA_Truck_Electric,2040,120.69294595577932
ISRAEL,TRA_Truck_Electric,2041,118.27908703666374
ISRAEL,TRA_Truck_Electric,2042,115.91350529593045
ISRAEL,TRA_Truck_Electric,2043,113.59523519001185
ISRAEL,TRA_Truck_Electric,2044,111.32333048621162
ISRAEL,TRA_Truck_Electric,2045,109.09686387648738
ISRAEL,TRA_Truck_Electric,2046,106.91492659895762
ISRAEL,TRA_Truck_Electric,2047,104.77662806697847
ISRAEL,TRA_Truck_Electric,2048,102.68109550563891
ISRAEL,TRA_Truck_Electric,2049,100.62747359552613
ISRAEL,TRA_Truck_Electric,2050,98.6149241236156
ISRAEL,TRA_Truck_H2,2015,300.0
ISRAEL,TRA_Truck_H2,2016,294.0
ISRAEL,TRA_Truck_H2,2017,288.12
ISRAEL,TRA_Truck_H2,2018,282.3576
ISRAEL,TRA_Truck_H2,2019,276.710448
ISRAEL,TRA_Truck_H2,2020,271.17623904
ISRAEL,TRA_Truck_H2,2021,265.7527142592
ISRAEL,TRA_Truck_H2,2022,260.43765997401596
ISRAEL,TRA_Truck_H2,2023,255.22890677453566
ISRAEL,TRA_Truck_H2,2024,250.12432863904493
ISRAEL,TRA_Truck_H2,2025,245.121842066264
ISRAEL,TRA_Truck_H2,2026,240.21940522493875
ISRAEL,TRA_Truck_H2,2027,235.41501712043996
ISRAEL,TRA_Truck_H2,2028,230.70671677803114
ISRAEL,TRA_Truck_H2,2029,226.0925824424705
ISRAEL,TRA_Truck_H2,2030,221.57073079362112
ISRAEL,TRA_Truck_H2,2031,217.13931617774867
ISRAEL,TRA_Truck_H2,2032,212.7965298541937
ISRAEL,TRA_Truck_H2,2033,208.54059925710982
ISRAEL,TRA_Truck_H2,2034,204.36978727196762
ISRAEL,TRA_Truck_H2,2035,200.28239152652827
ISRAEL,TRA_Truck_H2,2036,196.27674369599768
ISRAEL,TRA_Truck_H2,2037,192.35120882207772
ISRAEL,TRA_Truck_H2,2038,188.5041846456362
ISRAEL,TRA_Truck_H2,2039,184.73410095272348
ISRAEL,TRA_Truck_H2,2040,181.039418933669
ISRAEL,TRA_Truck_H2,2041,177.41863055499562
ISRAEL,TRA_Truck_H2,2042,173.87025794389567
ISRAEL,TRA_Truck_H2,2043,170.39285278501777
ISRAEL,TRA_Truck_H2,2044,166.98499572931743
ISRAEL,TRA_Truck_H2,2045,163.64529581473107
ISRAEL,TRA_Truck_H2,2046,160.37238989843644
ISRAEL,TRA_Truck_H2,2047,157.1649421004677
ISRAEL,TRA_Truck_H2,2048,154.02164325845837
ISRAEL,TRA_Truck_H2,2049,150.9412103932892
ISRAEL,TRA_Truck_H2,2050,147.9223861854234
