REGION,TECHNOLOGY,TIMESLICE,YEAR,VALUE
ISRAEL,PWR_Solar_Rooftop_Res,SUMMER_DAY,2035,0.27
ISRAEL,PWR_Solar_Rooftop_Res,SUMMER_NIGHT,2035,0.0
ISRAEL,PWR_Solar_Rooftop_Res,WINTER_DAY,2035,0.27
ISRAEL,PWR_Solar_Rooftop_Res,WINTER_NIGHT,2035,0.0
ISRAEL,PWR_Solar_Rooftop_Res,INTERMEDIATE_DAY,2035,0.27
ISRAEL,PWR_Solar_Rooftop_Res,INTERMEDIATE_NIGHT,2035,0.0
ISRAEL,PWR_Solar_Rooftop_Res,SUMMER_DAY,2036,0.27
ISRAEL,PWR_Solar_Rooftop_Res,SUMMER_NIGHT,2036,0.0
ISRAEL,PWR_Solar_Rooftop_Res,WINTER_DAY,2036,0.27
ISRAEL,PWR_Solar_Rooftop_Res,WINTER_NIGHT,2036,0.0
ISRAEL,PWR_Solar_Rooftop_Res,INTERMEDIATE_DAY,2036,0.27
ISRAEL,PWR_Solar_Rooftop_Res,INTERMEDIATE_NIGHT,2036,0.0
ISRAEL,PWR_Solar_Rooftop_Res,SUMMER_DAY,2037,0.27
ISRAEL,PWR_Solar_Rooftop_Res,SUMMER_NIGHT,2037,0.0
ISRAEL,PWR_Solar_Rooftop_Res,WINTER_DAY,2037,0.27
ISRAEL,PWR_Solar_Rooftop_Res,WINTER_NIGHT,2037,0.0
ISRAEL,PWR_Solar_Rooftop_Res,INTERMEDIATE_DAY,2037,0.27
ISRAEL,PWR_Solar_Rooftop_Res,INTERMEDIATE_NIGHT,2037,0.0
ISRAEL,PWR_Solar_Rooftop_Res,SUMMER_DAY,2038,0.27
ISRAEL,PWR_Solar_Rooftop_Res,SUMMER_NIGHT,2038,0.0
ISRAEL,PWR_Solar_Rooftop_Res,WINTER_DAY,2038,0.27
ISRAEL,PWR_Solar_Rooftop_Res,WINTER_NIGHT,2038,0.0
ISRAEL,PWR_Solar_Rooftop_Res,INTERMEDIATE_DAY,2038,0.27
ISRAEL,PWR_Solar_Rooftop_Res,INTERMEDIATE_NIGHT,2038,0.0
ISRAEL,PWR_Solar_Rooftop_Res,SUMMER_DAY,2039,0.27
ISRAEL,PWR_Solar_Rooftop_Res,SUMMER_NIGHT,2039,0.0
ISRAEL,PWR_Solar_Rooftop_Res,WINTER_DAY,2039,0.27
ISRAEL,PWR_Solar_Rooftop_Res,WINTER_NIGHT,2039,0.0
ISRAEL,PWR_Solar_Rooftop_Res,INTERMEDIATE_DAY,2039,0.27
ISRAEL,PWR_Solar_Rooftop_Res,INTERMEDIATE_NIGHT,2039,0.0
ISRAEL,PWR_Solar_Rooftop_Res,SUMMER_DAY,2040,0.27
ISRAEL,PWR_Solar_Rooftop_Res,SUMMER_NIGHT,2040,0.0
ISRAEL,PWR_Solar_Rooftop_Res,WINTER_DAY,2040,0.27
ISRAEL,PWR_Solar_Rooftop_Res,WINTER_NIGHT,2040,0.0
ISRAEL,PWR_Solar_Rooftop_Res,INTERMEDIATE_DAY,2040,0.27
ISRAEL,PWR_Solar_Rooftop_Res,INTERMEDIATE_NIGHT,2040,0.0
ISRAEL,PWR_Solar_Rooftop_Res,SUMMER_DAY,2041,0.27
ISRAEL,PWR_Solar_Rooftop_Res,SUMMER_NIGHT,2041,0.0
ISRAEL,PWR_Solar_Rooftop_Res,WINTER_DAY,2041,0.27
ISRAEL,PWR_Solar_Rooftop_Res,WINTER_NIGHT,2041,0.0
ISRAEL,PWR_Solar_Rooftop_Res,INTERMEDIATE_DAY,2041,0.27
ISRAEL,PWR_Solar_Rooftop_Res,INTERMEDIATE_NIGHT,2041,0.0
ISRAEL,PWR_Solar_Rooftop_Res,SUMMER_DAY,2042,0.27
ISRAEL,PWR_Solar_Rooftop_Res,SUMMER_NIGHT,2042,0.0
ISRAEL,PWR_Solar_Rooftop_Res,WINTER_DAY,2042,0.27
ISRAEL,PWR_Solar_Rooftop_Res,WINTER_NIGHT,2042,0.0
ISRAEL,PWR_Solar_Rooftop_Res,INTERMEDIATE_DAY,2042,0.27
ISRAEL,PWR_Solar_Rooftop_Res,INTERMEDIATE_NIGHT,2042,0.0
ISRAEL,PWR_Solar_Rooftop_Res,SUMMER_DAY,2043,0.27
ISRAEL,PWR_Solar_Rooftop_Res,SUMMER_NIGHT,2043,0.0
ISRAEL,PWR_Solar_Rooftop_Res,WINTER_DAY,2043,0.27
ISRAEL,PWR_Solar_Rooftop_Res,WINTER_NIGHT,2043,0.0
ISRAEL,PWR_Solar_Rooftop_Res,INTERMEDIATE_DAY,2043,0.27
ISRAEL,PWR_Solar_Rooftop_Res,INTERMEDIATE_NIGHT,2043,0.0
ISRAEL,PWR_Solar_Rooftop_Res,SUMMER_DAY,2044,0.27
ISRAEL,PWR_Solar_Rooftop_Res,SUMMER_NIGHT,2044,0.0
ISRAEL,PWR_Solar_Rooftop_Res,WINTER_DAY,2044,0.27
ISRAEL,PWR_Solar_Rooftop_Res,WINTER_NIGHT,2044,0.0
ISRAEL,PWR_Solar_Rooftop_Res,INTERMEDIATE_DAY,2044,0.27
ISRAEL,PWR_Solar_Rooftop_Res,INTERMEDIATE_NIGHT,2044,0.0
ISRAEL,PWR_Solar_Rooftop_Res,SUMMER_DAY,2045,0.27
ISRAEL,PWR_Solar_Rooftop_Res,SUMMER_NIGHT,2045,0.0
ISRAEL,PWR_Solar_Rooftop_Res,WINTER_DAY,2045,0.27
ISRAEL,PWR_Solar_Rooftop_Res,WINTER_NIGHT,2045,0.0
ISRAEL,PWR_Solar_Rooftop_Res,INTERMEDIATE_DAY,2045,0.27
ISRAEL,PWR_Solar_Rooftop_Res,INTERMEDIATE_NIGHT,2045,0.0
ISRAEL,PWR_Solar_Rooftop_Res,SUMMER_DAY,2046,0.27
ISRAEL,PWR_Solar_Rooftop_Res,SUMMER_NIGHT,2046,0.0
ISRAEL,PWR_Solar_Rooftop_Res,WINTER_DAY,2046,0.27
ISRAEL,PWR_Solar_Rooftop_Res,WINTER_NIGHT,2046,0.0
ISRAEL,PWR_Solar_Rooftop_Res,INTERMEDIATE_DAY,2046,0.27
ISRAEL,PWR_Solar_Rooftop_Res,INTERMEDIATE_NIGHT,2046,0.0
ISRAEL,PWR_Solar_Rooftop_Res,SUMMER_DAY,2047,0.27
ISRAEL,PWR_Solar_Rooftop_Res,SUMMER_NIGHT,2047,0.0
ISRAEL,PWR_Solar_Rooftop_Res,WINTER_DAY,2047,0.27
ISRAEL,PWR_Solar_Rooftop_Res,WINTER_NIGHT,2047,0.0
ISRAEL,PWR_Solar_Rooftop_Res,INTERMEDIATE_DAY,2047,0.27
ISRAEL,PWR_Solar_Rooftop_Res,INTERMEDIATE_NIGHT,2047,0.0
ISRAEL,PWR_Solar_Rooftop_Res,SUMMER_DAY,2048,0.27
ISRAEL,PWR_Solar_Rooftop_Res,SUMMER_NIGHT,2048,0.0
ISRAEL,PWR_Solar_Rooftop_Res,WINTER_DAY,2048,0.27
ISRAEL,PWR_Solar_Rooftop_Res,WINTER_NIGHT,2048,0.0
ISRAEL,PWR_Solar_Rooftop_Res,INTERMEDIATE_DAY,2048,0.27
ISRAEL,PWR_Solar_Rooftop_Res,INTERMEDIATE_NIGHT,2048,0.0
ISRAEL,PWR_Solar_Rooftop_Res,SUMMER_DAY,2049,0.27
ISRAEL,PWR_Solar_Rooftop_Res,SUMMER_NIGHT,2049,0.0
ISRAEL,PWR_Solar_Rooftop_Res,WINTER_DAY,2049,0.27
ISRAEL,PWR_Solar_Rooftop_Res,WINTER_NIGHT,2049,0.0
ISRAEL,PWR_Solar_Rooftop_Res,INTERMEDIATE_DAY,2049,0.27
ISRAEL,PWR_Solar_Rooftop_Res,INTERMEDIATE_NIGHT,2049,0.0
ISRAEL,PWR_Solar_Rooftop_Res,SUMMER_DAY,2050,0.27
ISRAEL,PWR_Solar_Rooftop_Res,SUMMER_NIGHT,2050,0.0
ISRAEL,PWR_Solar_Rooftop_Res,WINTER_DAY,2050,0.27
ISRAEL,PWR_Solar_Rooftop_Res,WINTER_NIGHT,2050,0.0
ISRAEL,PWR_Solar_Rooftop_Res,INTERMEDIATE_DAY,2050,0.27
ISRAEL,PWR_Solar_Rooftop_Res,INTERMEDIATE_NIGHT,2050,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2015,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2015,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2015,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2015,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2015,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2015,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2016,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2016,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2016,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2016,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2016,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2016,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2017,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2017,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2017,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2017,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2017,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2017,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2018,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2018,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2018,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2018,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2018,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2018,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2019,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2019,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2019,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2019,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2019,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2019,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2020,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2020,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2020,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2020,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2020,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2020,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2021,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2021,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2021,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2021,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2021,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2021,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2022,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2022,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2022,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2022,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2022,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2022,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2023,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2023,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2023,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2023,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2023,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2023,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2024,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2024,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2024,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2024,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2024,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2024,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2025,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2025,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2025,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2025,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2025,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2025,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2026,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2026,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2026,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2026,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2026,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2026,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2027,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2027,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2027,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2027,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2027,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2027,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2028,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2028,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2028,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2028,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2028,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2028,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2029,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2029,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2029,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2029,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2029,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2029,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2030,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2030,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2030,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2030,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2030,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2030,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2031,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2031,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2031,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2031,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2031,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2031,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2032,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2032,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2032,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2032,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2032,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2032,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2033,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2033,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2033,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2033,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2033,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2033,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2034,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2034,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2034,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2034,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2034,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2034,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2035,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2035,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2035,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2035,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2035,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2035,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2036,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2036,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2036,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2036,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2036,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2036,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2037,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2037,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2037,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2037,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2037,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2037,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2038,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2038,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2038,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2038,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2038,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2038,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2039,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2039,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2039,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2039,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2039,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2039,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2040,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2040,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2040,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2040,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2040,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2040,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2041,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2041,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2041,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2041,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2041,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2041,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2042,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2042,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2042,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2042,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2042,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2042,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2043,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2043,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2043,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2043,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2043,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2043,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2044,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2044,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2044,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2044,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2044,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2044,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2045,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2045,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2045,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2045,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2045,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2045,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2046,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2046,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2046,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2046,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2046,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2046,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2047,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2047,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2047,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2047,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2047,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2047,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2048,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2048,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2048,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2048,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2048,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2048,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2049,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2049,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2049,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2049,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2049,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2049,0.0
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_DAY,2050,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,SUMMER_NIGHT,2050,0.0
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_DAY,2050,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,WINTER_NIGHT,2050,0.0
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_DAY,2050,0.28500000000000003
ISRAEL,PWR_Solar_Rooftop_Com,INTERMEDIATE_NIGHT,2050,0.0
